Category,Year,Title,Author,Text,topic_prediction,probabilities
BRD,1980,Weisst Du Wo Du Hingehst,Ingrid Peters,"Weißt du, wo du hingehst? Weißt du, was du tust? Dass mal alles aus ist? Ja, das hast du doch gewusst. Und du sitzt jetzt irgendwo und hörst Radio und du hoffst, mir geht’s ebenso. Du hast nie gesagt, dass du wieder gehst. Wie ein Dieb, der sich durch den Hinterausgang stiehlt. Und die Angst, die du ja selbst vor dem Morgen hast, hinter dir zurücklässt, so wie kalten Rauch. Du, ich hab’ nie gedrängt, dass du hier bei mir dein ganzes Leben bleibst. Doch fühlst du dich beengt, sag’s bitte nicht auf diese Tour. Dieser Morgen danach, ich werd’ nie wieder schwach. Komm zurück, wir fangen noch einmal an. Weißt du, wo du hingehst? Weißt du, was du tust? Dass mal alles aus ist? Ja, das hast du doch gewusst. Und du sitzt jetzt irgendwo und hörst Radio und du hoffst, mir geht’s ebenso. Ich hab’ ihn gesehen, den weißen Fleck an deiner Hand, wo man einen Ring sonst sehen kann. Doch ich hab’ mich nicht gefragt, bist du auch wirklich frei? Oder muss ich dich mit irgendjemand teilen? Wenn dein Traum vor dir steht, ja, dann fragst du nicht, woher er gerade kommt. Die Garantie, dass es richtig ist, was man da tut, die kriegt man nie dazu. Ich habe Angst so allein. Ich will nicht einsam sein. Komm zurück, wir fangen noch einmal an. Weißt du, wo du hingehst? Weißt du, was du tust? Dass mal alles aus ist? Ja, das hast du doch gewusst. Und du sitzt jetzt irgendwo und hörst Radio und du hoffst, mir geht’s ebenso. Weißt du, wo du hingehst? Weißt du, was du tust? Dass mal alles aus ist? Ja, das hast du doch gewusst. Und du sitzt jetzt irgendwo und hörst Radio und du hoffst, mir geht’s ebenso.",Rauschen,0.0
BRD,1983,Neue Maenner Braucht Das Land,Ina Deter Band,"Ich sprüh’s auf jede Häuserwand. Ich such’ den schönsten Mann im Land, ein’ Zettel an das schwarze Brett. Er muss nett sein, auch im Bett. Kratze es in Birkenrinden, wo kann ich was Liebes finden. Schreib’s in Gold auf die Altäre, ich komme nicht mit der Schere. Male es auf jede U-Bahn: Ruf mich unter 318 an. Drucke mir Demo-Flugblätter, mit dem Bild von dem Erretter und verteile sie vor Karstadt. Hab’ die Männer noch nicht ganz satt, setz’ es fett in die BILD-Zeitung: E-man-ze sucht ’ne Begleitung. Ich sprüh’s auf jede Wand. Neue Männer braucht das Land. Ich sprüh’s auf jede Wand. Neue Männer braucht das Land. Lass’s im Werbefernsehen laufen. Notfalls würd’ ich einen kaufen. Singe es von allen Bühnen, große Chancen haben Hünen. Trage es auf meinem T-Shirt, schreibt mir wer, wo, was von wem hört. Werd ’ne Neonleuchtschrift machen. Wenn du so bist wie dein Lachen, möchte ich dich wiedersehen. Mit dir schwimmen nach Athen, sogar mit dir früh aufstehen, sogar mit dir untergehen. Ich sprüh’s auf jede Wand. Neue Männer braucht das Land. Ich sprüh’s auf jede Wand. Neue Männer braucht das Land.",Auto fahren,1.0
BRD,1970,Alle Blumen Brauchen Sonne,Renate Kern,"Alle Blumen brauchen Sonne, um zu blühen und zu leben. Alle Menschen brauchen Liebe und ich will dir Liebe geben. Alle Flüsse brauchen Quellen, denn sonst müssen sie versiegen. Alle Menschen brauchen Liebe und ich will dir Liebe geben. Alle Bäume brauchen Regen. Ohne Regen gäb’s nur Steine. Alle Menschen brauchen Liebe, darum bleib doch nicht alleine. Die Welt ist voller Wunder, doch du kannst sie nicht sehen, denn du warst viel zu lange allein. Schenk mir dein Vertrauen und dein Leben wird schön. Warum siehst du das nicht endlich ein? Alle Menschen brauchen Liebe, um zu blühen und zu leben. Alle Menschen brauchen Liebe und ich will dir Liebe geben. Warum willst du nur träumen? Das Glück ist so nah. Sag nur ja und es wird nie vergehen. Und all deine Träume werden bald für die wahr, denn ich kann deine Sehnsucht verstehen. Alle Blumen brauchen Sonne, um zu blühen und zu leben. Alle Menschen brauchen Liebe und ich will dir Liebe geben.",Glück und Wunder in der Welt,0.8253629125097472
BRD,1987,Fata Morgana,Erste Allgemeine Verunsicherung,"Tief in der Sahara auf einem Dromedara ritt ein deutscher Forscher durch den Dattelhain. Da sah der Mumienkeiler ein Mädchen namens Laila; magische Erregung fährt ihm ins Gebein. Er rief: ""Sag’ mir, wer bist du, die mich trunken macht? Komm und heile meine Wunden!"" Sie sprach: ""Ich bin Laila, die Königin der Nacht!"" Simsalabim war sie verschwunden! Wie eine Fata Morgana, so nah und doch so weit, wie eine Fata Morgana. Abarakadabara! Und sie war nicht mehr da! Er folgt den Gesängen dort, wo die Datteln hängen, dem Trugbild namens Laila und sah nicht die Gefahr. Ein alter Beduine saß auf einer Düne, biss in die Zechine und sprach: ""Inschallah! Oh Effendi, man nennt mich Hadschi Halef Ibrahim. Befreie dich von ihrem Zauber, sonst bist du des Todes!"", rief der Muezzin und weg war der alte Dattelklauber. Wie eine Fata Morgana, so nah und doch so weit, wie eine Fata Morgana. Abarakadabara! Und sie war nicht mehr da! Es kroch der Effendi, mehr tot schon als lebendig unter heißer Sonne durch den Wüstensand. ""Beim Barte des Propheten, jetzt muss ich abtreten!"", sprach er und erhob noch einmal seine Hand, und er sah am Horizont die Fata Morgana, drauf starb er im Lande der Araber. Die Geier über ihm, die krächzten: ""Inschallah! Endlich wieder ein Kadaver!""",Rauschen,0.0
BRD,1984,Joana,Roland Kaiser,"Joana, geboren, um Liebe zu geben, verbotene Träume erleben, ohne Fragen an den Morgen. Wie ein Stich ins Herz traf mich dein Blick und ich sah, für mich gab’s kein Zurück. Und dein Wunsch flog mir entgegen, doch er machte mich verlegen - ein Gefühl, das längst verloren schien. Joana, geboren, um Liebe zu geben, verbotene Träume erleben, ohne Fragen an den Morgen danach. Oh Joana, dein Lächeln ist Fordern und Flehen, mit mir all die Wege zu gehen, die ein Mensch allein nicht findet. Ich wohn’ in der Stadt, nicht weit von hier, sagtest du wie nebenbei zu mir. Und ich sah in deinen Augen, die zur Schüchternheit nicht taugen, dass du halten wirst, was du versprichst. Joana, geboren, um Liebe zu geben, verbotene Träume erleben, ohne Fragen an den Morgen danach. Oh Joana, dein Lächeln ist Fordern und Flehen, mit mir all die Wege zu gehen, die ein Mensch allein nicht findet. Joana, geboren, um Liebe zu geben, verbotene Träume erleben, ohne Fragen an den Morgen danach. Oh Joana, dein Lächeln ist Fordern und Flehen, mit mir all die Wege zu gehen, die ein Mensch allein nicht findet. Oh Joana, geboren, um Liebe zu geben, verbotene Träume erleben, ohne Fragen an den Morgen danach.",Rauschen,0.0
BRD,1978,Kreuzberger Naechte,Gebrueder Blattschuss,"Ich sitz’ schon seit ’ner Stunde ziemlich dumm, allein um einen Kneipentisch herum. Ich trinke schnell, obwohl ich’s nicht vertrag’, weil ich weder volle noch leere Gläser mag! Da plötzlich setzen sich sechs Mann zu mir und bestellen lautstark: ""Bring’se mal drei Bier!"" Ich seh’ schon doppelt und das aus gutem Grund – denn in Eckkneipen geht es nun mal rund! Kreuzberger Nächte sind lang! Kreuzberger Nächte sind lang! Erst fang’se janz langsam an – aber dann – aber dann! Jetzt fragt mich doch so’n Typ, ob ich studier’ – Ich sag: ""Ja, Wirtschaftspolitik, drum sitz’ ich hier!"" Da sagt er, dass er von der Zeitung wär’ und da wär’ er der Lokalredakteur! Ein Rentner ruft: ""Ihr solltet euch was schäm’!"" Ein anderer meint, das läge alles am System! ""Das ist so krank wie meine Leber"", sag’ ich barsch – die zwölf Semester waren doch nicht so ganz umsonst! Kreuzberger Nächte sind lang! Kreuzberger Nächte sind lang! Erst fang’se janz langsam an – aber dann – aber dann! Und wie immer erscheint dann diese Frau, bei der sind auch nicht nur die Augen blau. Ich sag’: ""Verschwinde, liebe Sünde, rasch von mir – in diesem Lied bleibt’s ausnahmsweise mal beim Bier!"" Frühmorgens wach’ ich auf – sechzehn-Uhr-zehn – die ganze Welt scheint sich um mich zu drehen. Nur im Magen fühle ich mich nicht so recht – eins von den dreißig Bierchen gestern war wohl schlecht! Kreuzberger Nächte sind lang! Kreuzberger Nächte sind lang! Erst fang’se janz langsam an – aber dann – aber dann! Kreuzberger Nächte sind lang! Kreuzberger Nächte sind lang! Erst fang’se janz langsam an – aber dann – aber dann!",Auto fahren,1.0
BRD,1970,Mr Paul McCartney,Marianne Rosenberg,"Zwölfmal schrieb ich dir, doch alleine sitz’ ich hier und ich denk’ an dich die ganze Zeit. Ich hab’ angefragt und es wurde mir gesagt, dass dich jeder Brief besonders freut. Ich nahm rosa Briefpapier, in allen Farben schrieb ich dir, doch es traf bis heute keine Antwort ein. Mr. Paul McCartney, weißt du, wie ich leide? Ohne Wort’ von dir bin ich einsam. Mr. Paul McCartney, mach mir doch die Freude, denk doch bitte auch einmal an mich. Viele Mädchen gibt’s für dich, die sehen besser aus als ich, aber keine mag dich so so wie ich. Sag’, was mach ich bloß? Meine Sehnsucht ist so groß wie das Bild an meiner Wand. Ringo oder John, ja, sogar ein Rolling Stone hätt’ mir längst ein Autogramm gesandt. Doch ich habe eingesehen, ich muss andere Wege gehen und drum singe ich für dich jetzt dieses Lied.",Gefühle der Liebe und Verwirrung,0.8855608243548125
BRD,1972,Harlekin,Danyel Gerard,"Ja, es war Karneval. Ich war fremd in der Stadt und allein. Da kamst du, hast geweint und ich sagte, du hast einen Freund, einen Freund, na, na, na. Harlekin, ich spiel’ den Harlekin. Ich tanz’ durch Straßen und Gassen und sing’ ein Lied. Harlekin, so wie ein Harlekin will ich es machen, denn ich will dich lachen sehen. Schau dem Clown ins Gesicht. Was er denkt, was er fühlt, weißt du nicht. Doch ich bin, wie ich bin. Was ich heute tu’, hat seinen Sinn, seinen Sinn, na, na, na. Harlekin, ich spiel’ den Harlekin. Dreh’ mich im Kreise und schlage ein Rad für dich. Harlekin, so wie ein Harlekin will ich es machen, denn ich will dich lachen sehen Colombine, Colombine.",Rauschen,0.0
BRD,1976,Lieder Der Nacht,Marianne Rosenberg,"Lieder der Nacht für uns gemacht. Aha, sie können oft so viel bedeuten, denn wer sich liebt, hat auch ein Lied. Aha, das war schon zu allen Zeiten so. Ich bin von Kopf bis Fuß auf Liebe eingestellt, so sang einmal die halbe Welt. Lieder der Nacht für uns gemacht. Aha, sie sagen, was wir beide fühlen. Du spürst sofort ohne ein Wort, aha, was ich dir heute sagen will. Griechischer Wein, Mona Lisa und tu t’en vas und dann noch fly Robin, fly. Da fällt mir ein, wie wunderbar doch alles war am ersten Tag mit uns zwei. Seitdem bist du meine ganze Welt. Lieder der Nacht für uns gemacht. Aha, sie können oft so viel bedeuten. Wenn ich sie hör’, ohne dich hör’, aha, ist das Alleinsein halb so schwer. Wenn Al Martino singt, mir die Erinnerung bringt, dann stell ich mir vor, du wärst bei mir. Lieder der Nacht für uns gemacht. Aha, sie können oft so viel bedeuten. Ich hör’ mit dir, Lieder der Nacht, aha, solange bis der neue Tag erwacht, solange bis der neue Tag erwacht.",Mondlicht und Sehnsucht,0.932189868536233
BRD,1986,Midnight Lady Einsam So Wie Ich,Roland Kaiser,"Manchmal, wenn ich mir von dir erzähle, fällt ein Sonnenstrahl auf meine Seele und dein Bild in mir erwacht zum Leben, so als würd’ es dich noch immer geben. Und ich nehm’ das Telefon, wähle deine Nummer schon. Doch dann fällt mir plötzlich ein, vielleicht bist du nicht allein. Midnight Lady, fühlst du dich manchmal einsam, so wie ich? Midnight Lady, geht es dir dann genauso schlecht wie mir? Midnight Lady, glaubst du nicht, dass ein Wort das Schweigen bricht. Midnight Lady, sag warum bleiben wir so lang stumm. Und nun sitz ich hier seit vielen Stunden, denn hier haben wir uns mal gefunden. Hab zu viel geraucht, zu viel getrunken, in Erinnerung an dich versunken. Da öffnet sich die Tür und dann stehst du hier vor mir. Unsere Blicke finden sich, meine Augen fragen dich. Midnight Lady, fühlst du dich manchmal einsam, so wie ich? Midnight Lady, geht es dir dann genauso schlecht wie mir? Midnight Lady, glaubst du nicht, dass ein Wort das Schweigen bricht? Midnight Lady, sag warum bleiben wir so lang stumm? Midnight Lady, glaubst du nicht, dass ein Wort das Schweigen bricht? Midnight Lady, sag warum bleiben wir so lang stumm?",Mondlicht und Sehnsucht,0.8843440087295635
BRD,1981,Mama Lorraine,Andrea Juergens,"Dein Lachen weckte mich - Mama Lorraine. Hell war der Tag durch dich - Mama Lorraine. In der Sonne des Südens am glitzernden Meer hast du mein Zuhause, der Abschied fällt schwer. Good Bye, Adios, auf Wiedersehen - die Zeit hier bei dir war wunderschön. So long, muss ich heut auch von dir gehen, ich komme zurück, Mama Lorraine. Wenn mal das Heimweh kam - Mama Lorraine, nahmst du mich in den arm - Mama Lorraine. Ich verstand nicht die Worte, doch mich lehrte dein Lied, das Leben zu lieben, was immer geschieht. Good Bye, Adios, auf Wiedersehen - die Zeit hier bei dir war wunderschön. So long, muss ich heut auch von dir gehen, ich komme zurück, Mama Lorraine. Und wenn ich träume, träume ich von dir, im nächsten Sommer bin ich wieder hier. Good Bye, Adios, auf Wiedersehen - die Zeit hier bei dir war wunderschön. So long, muss ich heut auch von dir gehen, ich komme zurück, Mama Lorraine. Good Bye, Adios, auf Wiedersehen - die Zeit hier bei dir war wunderschön. So long, muss ich heut auch von dir gehen, ich komme zurück, Mama Lorraine.",Rauschen,0.0
BRD,1982,Schickeria,Spider Murphy Gang,"Ja, in Schwabing gibt’s a Kneipen, die muss ganz was Besond’res sein. Da lassen’s solche Leit wie di und mi erst gar net nei. In d’Schickeria, in d’Schickeria, jeder spielt’n Superstar und sauft en Champus an der Bar, in der Schickeria. Schick-schick, Schick-schick, Schickeria. Schick-schick, Schick-schick, Schickeria. Ja mei, wie kommst denn du daher? A wenig ausgflippt musst scho sei, sonst last di der Gorilla an der Engangstür net nei. In d’Schickeria, in d’Schickeria, jeder zieht sich ausgflippt o, weil er sonst net landen ko, in der Schickeria. Schick-schick, Schick-schick, Schickeria. Schick-schick, Schick-schick, Schickeria. Ja, gestern hammer g’hascht, doch heutztag schnupft ma Kokain und morn sitz ma in Stadelheim, aber Hauptsach mir san in. In d’Schickeria, in d’Schickeria, jeder Morn der is a Star und schnupft wia wuild, dass er was guilt, in der Schickeria. Schick-schick, Schick-schick, Schickeria. Schick-schick, Schick-schick, Schickeria. Ja, in Schwabing gibt’s a Kneipen, die muss ganz was Besond’res sein. Da lassen’s solche Leit wie di und mi erst gar net nei. In d’Schickeria, in d’Schickeria, jeder spielt’n Superstar und sauft en Champus an der Bar, in der Schickeria.",Deutschland und die Schickeria,0.75517213686956
BRD,1973,Der Sommer Ist Vorbei,Rex Gildo,"Sommerwind und das weite Meer, du und ich am Inselstrand. Blauer, glitzernder Kieselstein, den im weißen Sand ich fand. Der Sommer ist vorbei. Der Abschied fällt so schwer. Im Hafen liegt das Schiff. Ich muss gehen - Elisabeth, Goodbye! Du weinst in meinem Arm, so hab’ ich dich noch nie weinen sehen. Und da wird mir auf einmal klar, nein, das ist kein Sommerspiel. Liebe ist keine Liebelei. Du bedeutest mir so viel. Der Sommer ist vorbei. Die Liebe bleibt bestehen und ich lasse dich nie mehr allein. Elisabeth, Goodbye! Das sag’ ich nicht zu dir. Das Schiff, es bringt uns zwei ins Glück hinein. Kommt der nächste Sommer in das Land, dann, Elisabeth, gib mir die Hand und wir beide gehen dahin zurück, wo für uns begann das große Glück. Der Sommer ist vorbei. Der Abschied fällt so schwer. Im Hafen liegt das Schiff. Ich muss gehen - Elisabeth, Goodbye! Du weinst in meinem Arm.",Romantische Liebe am Meer,0.69115245613664
BRD,1986,Resi I Hol Di Mit Mei m Traktor Ab,Wolfgang Fierek,"Resi, i hol’ di mit mei’m Traktor ab. Resi, mit dem mach i niemals ned schlapp und dann spiel i Mundharmonika, denn romantisch bin i ja a. Du wohnst glei hinter Trudering, auf’m Bauernhof und weil i in der Stadt drin wohn, findst mi vo Haus aus doff. Doch bei mir ham glei bei dir alle Glocken gleit, hörst mi ned kommen, hörst mi ned kommen - Madel, hast für mi Zeit? Resi, i hol’ di mit mei’m Traktor ab. Resi, mit dem mach i niemals ned schlapp und dann spiel i Mundharmonika, denn romantisch bin i ja a. I hock drom auf’m Schleudersitz, koana holt mi af. Lachend wirst vor der Haustür stehn und i ziag di zu mir nauf. Du wirst sehn, dass i so stark wie a Traktor bin. Dann a für immer runter willst nimmer, wir fahr’n irgendwohin.",Rauschen,0.0
BRD,1989,Sexy,Westernhagen,"Sexy - was hast du bloß aus diesem Mann gemacht? Sexy - was hat der alte Mann dir denn getan? Sexy - wo warst du bloß, als er nachts aufgewacht? Sexy - das tut dem alten Mann doch weh. Du bist ’ne Waffe, für die es keinen Waffenschein gibt. Du bist ’ne Waffe, für die es keinen Waffenschein gibt. Sexy - er hat sein altes Weib für dich vom Hof gejagt. Sexy - für ihn ist jeder Tag der jüngste Tag. Sexy - du lässt ihn deine hohen Stiefel lecken. Sexy - und du wirst reich, stirbt er am Herzinfarkt. Du bist ’ne Waffe, für die es keinen Waffenschein gibt. Du bist ’ne Waffe, für die es keinen Waffenschein gibt. Sexy - ich würde alles für dich tun. Sexy - ich würde alles für dich tun. Sexy - ich würde alles für dich tun. Sexy - ich würde alles für dich tun. Sexy - für dich haben Gott und Teufel ’nen Vertrag geschlossen. Sexy - ich will und will und will und will nur dich. Sexy - ich bin gefangen zwischen deinen langen Beinen. Sexy - es ist mir scheißegal, mach’ ich mich lächerlich. Du bist ’ne Waffe, für die es keinen Waffenschein gibt. Du bist ’ne Waffe, für die es keinen Waffenschein gibt. Sexy - ich würde alles für dich tun. ",Rauschen,0.0
